"X","Y"
"44955","-0.002"
"44959","0.189"
"44965","-0.012"
"44970","0"
"44975","0.03"
"44980","0.247"
"44985","0.006"
"44990","0.016"
"44995","-0.229"
"45000","0.22"
"45005","-0.163"
"45010","0.085"
"45015","0.189"
"45020","-0.098"
"45026","-0.14"
"45030","0.233"
"45035","-0.281"
"45040","-0.008"
"45046","0.074"
"45050","-0.465"
"45055","-0.427"
"45060","-0.092"
"45065","0.137"
"45071","0.348"
"45075","-0.437"
"45080","-0.057"
"45085","-0.191"
"45090","-0.022"
"45095","-0.112"
"45100","0.185"
"45105","-0.191"
"45110","0.133"
"45115","0.113"
"45120","-0.264"
"45125","0.261"
"45130","0.006"
"45135","-0.088"
"45140","0.127"
"45146","0.047"
"45150","0.047"
"45156","-0.184"
"45161","0.057"
"45165","0.282"
"45170","-0.084"
"45175","-0.184"
"45180","-0.243"
"45185","-0.17"
"45190","0.05"
"45196","-0.119"
"45200","0.251"
"45205","-0.669"
"45210","0.472"
"45215","-0.198"
"45220","0.393"
"45225","0.008"
"45230","-0.306"
"45235","0.227"
"45240","-0.088"
"45246","-0.284"
"45250","0.081"
"45256","0.438"
"45260","0.092"
"45265","-0.03"
"45270","0.113"
"45275","-0.022"
"45280","-0.347"
"45285","0.223"
"45290","-0.399"
"45295","0.033"
"45300","0.05"
"45305","-0.26"
"45310","-0.054"
"45315","0.434"
"45320","-0.27"
"45325","-0.852"
"45330","0.116"
"45335","-0.752"
"45340","-0.002"
"45345","-0.03"
"45350","0.04"
"45355","-0.03"
"45360","0.791"
"45365","-0.758"
"45370","0.49"
"45375","-0.054"
"45380","-0.284"
"45385","-0.13"
"45390","0.317"
"45395","-0.437"
"45400","0.521"
"45405","0.106"
"45410","-0.302"
"45415","0.366"
"45420","-0.026"
"45425","-0.205"
"45430","-0.184"
"45435","0.324"
"45440","-0.558"
"45445","0.545"
"45450","-0.482"
"45455","0.217"
"45459","-0.088"
"45465","0.054"
"45470","-0.256"
"45475","0.151"
"45480","-0.364"
"45485","0.137"
"45490","-0.392"
"45495","0.147"
"45500","-0.068"
"45505","0.207"
"45510","-0.184"
"45515","-0.036"
"45520","-0.054"
"45525","-0.126"
"45530","0.41"
"45535","-0.057"
"45540","0.42"
"45545","0.168"
"45550","-0.044"
"45555","-0.208"
"45560","-0.336"
"45565","-0.184"
"45570","0.618"
"45575","-0.177"
"45580","0.071"
"45585","-0.102"
"45590","0.189"
"45595","-0.531"
"45600","0.127"
"45605","-0.133"
"45610","0.026"
"45615","0.209"
"45620","0.182"
"45625","-0.427"
"45630","0.476"
"45635","-0.281"
"45640","0.071"
"45645","0.227"
"45650","-0.012"
"45655","-0.256"
"45660","0.604"
"45664","-0.382"
"45670","0.199"
"45675","0.102"
"45680","-0.012"
"45685","-0.226"
"45690","0.518"
"45695","-0.533"
"45700","0.635"
"45705","0.054"
"45710","0.016"
"45715","-0.095"
"45720","0.179"
"45725","-0.098"
"45730","-0.102"
"45735","0.279"
"45740","-0.531"
"45746","-0.208"
"45750","-0.288"
"45755","-0.254"
"45760","0.175"
"45764","0.109"
"45770","-0.254"
"45775","-0.04"
"45780","0.074"
"45785","-0.229"
"45790","0.185"
"45795","0.102"
"45800","-0.008"
"45806","-0.16"
"45810","0"
"45815","-0.603"
"45820","0.175"
"45825","0.012"
"45830","-0.002"
"45835","-0.022"
"45840","0.386"
"45845","-0.147"
"45850","0"
"45855","0"
"45860","-0.036"
"45864","0"
"45870","0"
"45875","-0.388"
"45880","0"
"45885","0"
"45890","0"
"45895","0"
"45900","0"
"45905","0"
"45910","0"
"45915","0.016"
"45920","-0.308"
"45925","-0.016"
"45930","0"
"45935","0"
"45940","0"
"45946","0"
"45950","0"
"45955","0"
"45961","0"
"45965","0"
"45970","0"
"45975","0"
"45980","0"
"45985","0"
"45990","0"
"45995","0"
"46000","0"
"46005","0"
"46010","0"
"46015","0.344"
"46020","0.255"
"46025","0.147"
"46030","0.366"
"46035","-0.002"
"46040","0.044"
"46045","-0.019"
"46050","-0.392"
"46055","-0.03"
"46060","0.524"
"46065","-0.662"
"46070","0.303"
"46075","-0.036"
"46080","-0.13"
"46085","-0.454"
"46090","-0.14"
"46095","-0.589"
"46100","-0.119"
"46105","-0.03"
"46110","0.241"
"46115","-0.395"
"46120","0.607"
"46125","-0.395"
"46130","0.261"
"46136","0.39"
"46140","-0.144"
"46145","0.016"
"46150","0.5"
"46155","-0.295"
"46160","0.231"
"46165","0.334"
"46170","0.016"
"46175","-0.095"
"46180","0.469"
"46185","-0.374"
"46190","0.044"
"46195","0.607"
"46200","-0.27"
"46205","0.133"
"46210","0.081"
"46215","-0.274"
"46220","-0.25"
"46225","-0.268"
"46230","-0.509"
"46235","0.064"
"46240","0.293"
"46245","-0.444"
"46250","0.179"
"46255","0.265"
"46260","-0.62"
"46265","-0.333"
"46270","-0.119"
"46275","-0.295"
"46280","0.047"
"46285","-0.064"
"46290","-0.25"
"46295","0.261"
"46300","0.444"
"46305","-0.517"
"46310","0.189"
"46315","-0.27"
"46320","-0.112"
"46325","-0.019"
"46330","0.019"
"46335","-0.254"
"46340","0.244"
"46345","-0.016"
"46350","-0.019"
"46355","-0.33"
"46360","0.469"
"46365","-0.308"
"46371","0.002"
"46375","-0.419"
"46380","-0.081"
"46385","0.286"
"46390","0.535"
"46395","-0.856"
"46400","-0.517"
"46405","0.05"
"46410","-0.652"
"46415","0.175"
"46420","-0.385"
"46425","0.456"
"46430","0.241"
"46435","0.591"
"46440","-0.565"
"46445","0.795"
"46449","-0.216"
"46454","-0.599"
"46460","-0.008"
"46465","-0.274"
"46470","-0.14"
"46475","-0.05"
"46480","0.418"
"46485","-0.354"
"46489","0.629"
"46495","-0.126"
"46500","0.179"
"46505","-0.092"
"46510","0.22"
"46515","-0.447"
"46520","0.03"
"46525","-0.596"
"46530","0.144"
"46535","0.299"
"46540","0.057"
"46546","-0.24"
"46550","-0.116"
"46555","0.099"
"46560","-0.953"
"46565","1.013"
"46571","-0.61"
"46575","-0.144"
"46580","-0.068"
"46585","0.255"
"46590","-0.123"
"46595","0.757"
"46600","0.182"
"46605","-0.468"
"46610","0.58"
"46615","-0.371"
"46620","0.338"
"46625","0.095"
"46630","0.185"
"46635","-0.295"
"46640","0.272"
"46645","0.601"
"46650","0.04"
"46655","0.483"
"46661","0.265"
"46664","0.006"
"46670","-0.264"
"46675","-0.427"
"46680","-0.24"
"46685","0.313"
"46690","-0.057"
"46695","0.154"
"46700","-0.208"
"46705","0.113"
"46710","-0.531"
"46715","0.147"
"46720","-0.489"
"46725","0.179"
"46730","-0.246"
"46734","0.217"
"46740","0.165"
"46745","0.396"
"46749","-0.046"
"46754","0.313"
"46760","0.119"
"46765","-0.06"
"46770","0.05"
"46774","-0.137"
"46780","-0.022"
"46785","0.113"
"46790","-0.054"
"46795","-0.174"
"46800","-0.057"
"46805","-0.194"
"46810","0.244"
"46815","-0.254"
"46820","-0.133"
"46825","0.147"
"46830","-0.032"
"46835","-0.026"
"46840","-0.319"
"46845","0.04"
"46850","-0.232"
"46855","0.313"
"46860","0.233"
"46865","0.542"
"46870","0.355"
"46875","-0.995"
"46880","0.071"
"46885","-0.198"
"46889","0.189"
"46895","0.175"
"46900","0.141"
"46905","-0.232"
"46910","0.296"
"46915","-0.219"
"46920","-0.174"
"46925","0"
"46930","0"
"46935","0"
"46940","0"
"46945","-0.385"
"46950","0"
"46955","0"
"46960","0.31"
"46965","0"
"46970","0"
"46975","0"
"46980","0"
"46985","0"
"46990","0.334"
"46994","0"
"47000","0"
"47004","0"
"47010","0.338"
"47015","0.154"
"47020","0.102"
"47025","0.116"
"47030","0"
"47035","0"
"47040","0"
"47045","0"
"47050","0"
"47055","0"
"47060","0"
"47065","0"
"47070","0"
"47075","0"
"47080","0"
"47085","0"
"47090","0"
"47095","0"
"47100","0"
"47105","0"
"47110","-0.078"
"47115","0"
"47120","0"
"47125","-0.106"
"47130","0.57"
"47135","-0.479"
"47140","0.175"
"47145","0.472"
"47150","-0.693"
"47155","0.088"
"47160","0.549"
"47165","-0.748"
"47170","0.511"
"47176","0.313"
"47179","-0.479"
"47184","0.382"
"47190","-0.054"
"47194","-0.509"
"47200","0.639"
"47205","-0.451"
"47210","-0.413"
"47215","0.643"
"47220","-0.471"
"47225","-0.194"
"47230","0.119"
"47235","-0.322"
"47240","-0.229"
"47245","0.127"
"47250","-0.468"
"47255","-0.126"
"47260","-0.264"
"47264","-0.24"
"47270","-0.14"
"47275","-0.316"
"47280","-0.433"
"47285","0.185"
"47290","0.092"
"47295","-0.074"
"47299","0.344"
"47305","0.307"
"47310","-0.569"
"47315","0.729"
"47319","-0.354"
"47324","-0.336"
"47330","0.227"
"47335","-0.084"
"47340","0.061"
"47345","0.272"
"47350","-0.153"
"47355","0.286"
"47360","0.154"
"47365","-0.17"
"47370","0.085"
"47375","0.182"
"47380","0.095"
"47385","0.341"
"47389","0.151"
"47395","0.279"
"47400","0.019"
"47405","0.064"
"47410","-0.288"
"47414","-0.133"
"47419","0.244"
"47425","-0.216"
"47430","0.012"
"47435","0.006"
"47440","-0.302"
"47445","-0.254"
"47450","0.179"
"47455","-0.181"
"47460","-0.071"
"47465","0.193"
"47470","-0.433"
"47474","-0.064"
"47480","0.081"
"47485","0.133"
"47490","0.393"
"47496","0.299"
"47500","-0.454"
"47504","0.358"
"47510","0.006"
"47515","0.033"
"47520","0.231"
"47525","0.002"
"47530","-0.194"
"47535","0.244"
"47540","-0.167"
"47546","-0.119"
"47550","-0.126"
"47555","0.095"
"47560","-0.433"
"47565","0.133"
"47570","0.179"
"47575","0.074"
"47580","0.054"
"47584","0.189"
"47589","-0.198"
"47595","-0.17"
"47600","-0.388"
"47604","-0.092"
"47610","0.497"
"47615","0.119"
"47620","-0.071"
"47625","0.293"
"47630","0.147"
"47635","-0.27"
"47640","-0.106"
"47644","-0.433"
"47649","0.085"
"47654","-0.14"
"47660","0.116"
"47665","0.008"
"47670","0.279"
"47675","-0.475"
"47680","0.476"
"47685","-0.112"
"47690","-0.34"
"47694","-0.005"
"47700","-0.064"
"47704","0.04"
"47710","0.081"
"47715","0.061"
"47720","-0.074"
"47725","-0.274"
"47730","0.141"
"47735","-0.137"
"47740","-0.008"
"47745","0.179"
"47750","-0.046"
"47755","-0.112"
"47760","0.179"
"47765","-0.316"
"47770","0.019"
"47775","-0.144"
"47780","-0.344"
"47785","-0.312"
"47790","-0.112"
"47795","-0.468"
"47802","0.113"
"47807","-0.354"
"47813","-0.281"
"47817","0.538"
"47820","-0.216"
"47825","-0.268"
"47830","0.016"
"47834","0.116"
"47840","-0.208"
"47845","0.366"
"47850","-0.008"
"47855","-0.316"
"47860","0.324"
"47864","-0.479"
"47870","0.382"
"47874","0.113"
"47880","-0.068"
"47884","0.05"
"47889","0.182"
"47895","-0.336"
"47900","0.033"
"47905","0.147"
"47910","0.012"
"47915","-0.126"
"47920","0.341"
"47925","-0.229"
"47930","0.168"
"47935","-0.074"
"47940","-0.181"
"47945","-0.156"
"47949","0.348"
"47954","-0.202"
"47960","-0.212"
"47964","-0.088"
"47970","-0.191"
"47975","-0.298"
"47980","0.175"
"47984","-0.364"
"47989","-0.106"
"47994","-0.133"
"48000","0.099"
"48005","-0.264"
"48010","0.573"
"48015","0"
"48020","0"
"48024","0"
"48030","-0.194"
"48035","0.289"
"48040","0"
"48046","0"
"48050","0.244"
"48055","0"
"48060","-0.046"
"48065","0"
"48070","-0.088"
"48075","0.057"
"48080","0"
"48084","0"
"48089","0"
"48095","0"
"48100","0"
"48106","0"
"48110","0"
"48115","0"
"48120","0"
"48125","0"
"48130","0"
"48134","0"
"48140","0"
"48145","0"
"48149","0"
"48154","-0.081"
"48160","-0.222"
"48165","0.331"
"48170","-0.406"
"48174","-0.205"
"48180","0.379"
"48184","-0.354"
"48189","-0.019"
"48194","0.137"
"48200","-0.184"
"48205","-0.054"
"48210","0.016"
"48215","-0.17"
"48220","-0.413"
"48225","0.209"
"48230","-0.308"
"48235","-0.208"
"48240","-0.278"
"48245","0.32"
"48249","-0.126"
"48254","0.344"
"48260","0.044"
"48265","0.483"
"48270","0.296"
"48275","-0.378"
"48280","-0.274"
"48285","0.151"
"48290","0.379"
"48295","-0.06"
"48300","0.524"
"48305","-0.198"
"48310","0.282"
"48315","-0.022"
"48319","-0.357"
"48325","0.006"
"48330","0.456"
"48335","-0.008"
"48342","0.524"
"48348","-0.109"
"48352","0.348"
"48356","0.241"
"48361","-0.219"
"48365","0.064"
"48370","0.209"
"48375","-0.537"
"48380","0.209"
"48385","0.293"
"48390","-0.644"
"48395","0.404"
"48400","-0.374"
"48404","-0.33"
"48410","0.13"
"48415","-0.133"
"48420","-0.395"
"48426","0.054"
"48430","-0.495"
"48435","-0.144"
"48440","0.247"
"48444","-0.106"
"48449","-0.078"
"48454","0.573"
"48460","-0.344"
"48465","0.106"
"48470","0.42"
"48475","-0.284"
"48480","-0.002"
"48485","-0.026"
"48489","-0.35"
"48495","-0.229"
"48500","-0.06"
"48504","-0.371"
"48510","-0.208"
"48515","0.054"
"48520","-0.561"
"48525","0.179"
"48530","-0.174"
"48535","-0.153"
"48540","0.144"
"48545","0.424"
"48550","-0.631"
"48555","0.179"
"48560","-0.016"
"48565","-0.116"
"48570","0.006"
"48574","0.157"
"48580","-0.531"
"48584","0.607"
"48590","0.03"
"48595","0.179"
"48600","0.099"
"48605","0.044"
"48610","-0.15"
"48615","0.231"
"48620","-0.316"
"48625","-0.026"
"48630","0.016"
"48635","-0.447"
"48640","-0.268"
"48644","0.348"
"48649","-0.057"
"48654","0.504"
"48660","0.116"
"48664","0.237"
"48670","-0.326"
"48675","0.667"
"48679","-0.06"
"48685","-0.302"
"48689","0.376"
"48694","-0.074"
"48700","-0.35"
"48705","0.199"
"48710","0.064"
"48715","-0.112"
"48720","0.195"
"48725","0.147"
"48730","0.106"
"48735","0.255"
"48740","-0.306"
"48745","-0.06"
"48749","-0.057"
"48754","-0.382"
"48760","0.151"
"48765","0.265"
"48770","-0.35"
"48775","0.106"
"48780","0.006"
"48785","-0.232"
"48789","0.03"
"48795","0.133"
"48800","-0.523"
"48805","-0.423"
"48810","0.026"
"48815","-0.409"
"48820","-0.144"
"48825","-0.057"
"48830","-0.256"
"48834","0.185"
"48840","0.144"
"48844","0.036"
"48849","-0.322"
"48854","0.272"
"48859","0.03"
"48865","-0.057"
"48870","0.016"
"48875","0.244"
"48880","-0.555"
"48885","0.31"
"48890","0.507"
"48895","-0.212"
"48900","0.03"
"48905","-0.13"
"48910","0"
"48915","0.036"
"48920","-0.24"
"48925","-0.35"
"48930","0.137"
"48934","0.05"
"48940","-0.451"
"48946","0.213"
"48950","-0.482"
"48955","0.382"
"48960","0.133"
"48965","0.213"
"48970","-0.627"
"48974","0.524"
"48980","-0.87"
"48985","0.106"
"48990","-0.256"
"48995","0.078"
"49000","0.054"
"49005","0.182"
"49010","-0.198"
"49014","0.209"
"49019","-0.202"
"49025","-0.064"
"49030","-0.198"
"49034","0.265"
"49040","0.099"
"49045","0.04"
"49049","-0.17"
"49054","-0.184"
"49060","-0.032"
"49064","0.203"
"49070","-0.212"
"49074","0.407"
"49080","0.047"
"49085","0.154"
"49090","0.057"
"49095","-0.167"
"49100","0.418"
"49105","-0.15"
"49110","0.604"
"49115","-0.669"
"49120","-0.371"
"49125","-0.7"
"49130","0.061"
"49135","-0.471"
"49140","0.57"
"49145","-0.188"
"49150","0.621"
"49155","0"
"49159","-0.575"
"49165","-0.153"
"49170","-0.019"
"49175","0"
"49179","-0.586"
"49184","0"
"49190","-0.627"
"49195","0"
"49200","0"
"49205","0"
"49210","0.261"
"49214","0"
"49219","0"
"49224","0.109"
"49230","-0.068"
"49234","0"
"49240","0"
"49244","0"
"49249","0"
"49254","0"
"49260","0"
"49264","0"
"49270","0"
"49275","0"
"49280","0"
"49285","0"
"49290","0"
"49295","0"
"49300","-0.088"
"49305","0.064"
"49310","-0.022"
"49315","0.227"
"49320","-0.212"
"49325","0.272"
"49330","0.352"
"49334","-0.098"
"49340","0.109"
"49345","0.324"
"49350","-0.198"
"49355","-0.036"
"49360","-0.302"
"49365","0.127"
"49370","-0.316"
"49375","0.48"
"49380","-0.354"
"49385","0.092"
"49389","0.161"
"49395","0.044"
"49400","0.088"
"49405","-0.012"
"49410","0.13"
"49415","0.591"
"49420","-0.495"
"49425","0.331"
"49430","-0.236"
"49435","0.008"
"49440","-0.236"
"49445","0.251"
"49449","-0.191"
"49454","0.458"
"49459","0.016"
"49464","0.293"
"49469","0.456"
"49475","-0.156"
"49480","0.261"
"49485","-0.012"
"49490","0.269"
"49495","-0.212"
"49500","0.393"
"49505","-0.475"
"49510","-0.064"
"49515","0.344"
"49520","0.036"
"49525","0.241"
"49530","0.081"
"49535","-0.26"
"49540","-0.184"
"49545","0.026"
"49550","-0.374"
"49555","0.4"
"49560","-0.119"
"49565","-0.012"
"49570","-0.057"
"49575","0.123"
"49580","-0.33"
"49585","-0.116"
"49590","-0.17"
"49595","0.109"
"49600","-0.278"
"49605","0.227"
"49610","0.116"
"49615","-0.15"
"49620","0.068"
"49625","-0.046"
"49630","-0.102"
"49636","-0.17"
"49640","0.088"
"49644","-0.198"
"49650","-0.191"
"49655","-0.116"
"49660","-0.395"
"49664","0.303"
"49670","-0.306"
"49674","-0.184"
"49680","0.528"
"49685","-0.078"
"49689","-0.599"
"49694","0.372"
"49700","-0.586"
"49705","-0.198"
"49710","0.116"
"49715","-0.319"
"49720","0.382"
"49725","0.334"
"49730","-0.742"
"49734","0.179"
"49740","-0.153"
"49745","-0.26"
"49750","0.161"
"49755","0.036"
"49760","-0.236"
"49765","0.41"
"49770","-0.046"
"49775","-0.212"
"49780","0.511"
"49784","-0.27"
"49789","-0.019"
"49795","-0.036"
"49799","0.061"
"49805","-0.357"
"49810","0.355"
"49815","-0.693"
"49820","-0.081"
"49825","0.587"
"49830","-0.13"
"49835","0.272"
"49840","0.047"
"49845","-0.008"
"49850","-0.35"
"49855","-0.019"
"49860","-0.33"
"49865","0.088"
"49870","0.137"
"49875","-0.205"
"49879","-0.395"
"49884","0.518"
"49889","-0.838"
"49895","-0.032"
"49900","-0.558"
"49904","-0.13"
"49910","-0.002"
"49915","0.175"
"49920","-0.153"
"49924","0.802"
"49930","-0.222"
"49935","-0.347"
"49940","-0.008"
"49945","-0.133"
"49950","-0.274"
"49954","0.22"
"49960","0.444"
"49964","0"
"49970","0"
"49974","-0.298"
"49981","-0.112"
"49985","0"
"49989","0.147"
"49995","0"
"50000","0"
"50005","-0.382"
"50010","0"
"50015","0"
"50019","-0.216"
"50024","-0.177"
"50030","0.5"
"50035","0"
"50040","0"
"50044","0"
"50049","0"
"50054","0"
"50059","0"
"50064","0"
"50070","0"
"50075","0"
"50080","0"
"50085","0"
"50089","0"
"50095","0"
"50100","0"
"50105","0"
"50110","-0.184"
"50114","0.04"
"50119","-0.336"
"50125","-0.057"
"50130","0.044"
"50135","-0.555"
"50140","0.76"
"50145","0.074"
"50150","-0.786"
"50155","0.514"
"50160","-0.724"
"50164","-0.302"
"50170","0.334"
"50175","-0.704"
"50179","-0.298"
"50184","0.137"
"50189","-0.374"
"50195","0.5"
"50200","0.044"
"50205","-0.714"
"50210","0.583"
"50215","-0.229"
"50219","-0.385"
"50225","0.241"
"50230","-0.074"
"50235","0.137"
"50239","0.265"
"50245","-0.057"
"50250","0.165"
"50255","0.497"
"50260","-0.658"
"50265","0.469"
"50269","0.179"
"50275","-0.044"
"50280","0.185"
"50285","0.033"
"50290","-0.361"
"50295","0.542"
"50300","-0.212"
"50304","0.199"
"50310","0.175"
"50315","-0.243"
"50319","0.113"
"50324","-0.116"
"50329","-0.084"
"50334","-0.032"
"50339","0.286"
"50344","-0.109"
"50349","0.382"
"50355","-0.278"
"50360","0.106"
"50364","0.036"
"50369","-0.078"
"50374","-0.306"
"50380","0.113"
"50385","-0.34"
"50390","0.39"
"50395","-0.092"
"50400","0.486"
"50405","0.088"
"50410","-0.468"
"50415","-0.005"
"50420","0.251"
"50425","-0.87"
"50430","0.715"
"50435","0.352"
"50440","0.016"
"50445","0.404"
"50450","0.217"
"50455","0.154"
"50460","0.625"
"50465","-0.308"
"50470","0.317"
"50475","0.583"
"50480","-0.582"
"50485","0.265"
"50490","0.462"
"50494","0.182"
"50499","0.179"
"50504","0.047"
"50509","-0.019"
"50514","0.265"
"50519","-0.074"
"50524","-0.06"
"50529","0.4"
"50534","-0.036"
"50539","0.13"
"50544","0.088"
"50549","-0.054"
"50554","-0.116"
"50559","0.092"
"50564","0.279"
"50569","0.258"
"50574","-0.326"
"50579","0.542"
"50584","-0.34"
"50589","0.095"
"50594","0.044"
"50599","0.154"
"50604","-0.222"
"50609","0.428"
"50614","-0.019"
"50619","0.203"
"50624","-0.071"
"50629","-0.084"
"50634","0.006"
"50639","0.016"
"50644","-0.222"
"50649","0.355"
"50654","0.012"
"50659","0.424"
"50664","0.296"
"50669","0.057"
"50675","-0.264"
"50679","0.681"
"50684","-0.963"
"50689","0.739"
"50695","0.237"
"50699","-0.102"
"50704","0.677"
"50709","-0.62"
"50714","-0.116"
"50719","0.591"
"50725","-0.631"
"50729","-0.229"
"50735","0.947"
"50739","-0.904"
"50744","-0.156"
"50750","0.763"
"50755","-0.676"
"50760","0.22"
"50764","-0.274"
"50770","-0.541"
"50775","0.594"
"50780","-0.475"
"50785","-0.776"
"50790","0.573"
"50795","-0.364"
"50800","-0.416"
"50805","0.282"
"50810","-0.202"
"50815","-0.402"
"50820","0.594"
"50825","-0.357"
"50830","-0.547"
"50835","0"
"50840","0"
"50845","0"
"50850","0"
"50855","-0.298"
"50860","0"
"50865","0"
"50869","-0.444"
"50874","0"
"50879","0"
"50884","0"
"50889","0.119"
"50894","-0.163"
"50899","0"
"50904","0"
"50909","0"
"50914","0"
"50919","0"
"50924","0"
"50929","0"
"50934","0"
"50939","0"
"50944","0"
"50949","0"
"50954","0"
"50959","0"
"50964","0"
"50969","0.261"
"50974","-0.177"
"50979","-0.032"
"50984","0.113"
"50989","0.428"
"50994","0.061"
"50999","0.237"
"51004","-0.14"
"51009","-0.147"
"51014","0.458"
"51019","-0.292"
"51024","0.382"
"51029","-0.413"
"51034","0.085"
"51039","0.095"
"51044","0.127"
"51049","-0.378"
"51054","0.687"
"51059","-0.382"
"51064","0.119"
"51069","-0.378"
"51074","-0.05"
"51079","0.036"
"51084","-0.222"
"51089","-0.008"
"51094","-0.222"
"51099","-0.232"
"51104","0.432"
"51109","-0.319"
"51114","-0.078"
"51120","0.299"
"51125","-0.479"
"51130","0.081"
"51135","-0.292"
"51140","-0.666"
"51145","0.552"
"51150","-0.064"
"51155","-0.517"
"51160","0.244"
"51165","-0.308"
"51170","-0.499"
"51175","0.632"
"51180","-0.409"
"51185","0.486"
"51190","0.307"
"51195","-0.399"
"51200","0.597"
"51205","0.137"
"51210","-0.579"
"51215","0.154"
"51220","0.223"
"51225","-0.527"
"51230","0.528"
"51235","0.144"
"51240","-0.044"
"51244","0.466"
"51249","-0.088"
"51254","0.241"
"51259","0.396"
"51264","-0.589"
"51269","0.123"
"51274","0.255"
"51279","-0.607"
"51284","0.587"
"51289","0.092"
"51294","-0.04"
"51299","0.683"
"51304","-0.385"
"51309","0.102"
"51314","0.022"
"51319","0.223"
"51324","-0.188"
"51329","0.396"
"51334","-0.748"
"51339","0.008"
"51344","0.324"
"51349","-0.016"
"51354","-0.14"
"51359","0.444"
"51364","-0.057"
"51369","0.036"
"51374","-0.074"
"51379","-0.081"
"51384","0.199"
"51389","-0.264"
"51394","0.244"
"51399","-0.188"
"51404","0.313"
"51409","-0.284"
"51414","-0.15"
"51419","-0.378"
"51424","0.432"
"51429","-0.177"
"51434","0.452"
"51439","-0.357"
"51444","0.251"
"51449","-0.326"
"51454","0.251"
"51459","-0.246"
"51465","0.179"
"51469","-0.344"
"51475","0.22"
"51479","0.231"
"51484","0.48"
"51489","-0.167"
"51494","0.006"
"51499","-0.319"
"51504","-0.046"
"51510","0.061"
"51515","-0.068"
"51519","0.071"
"51525","0.251"
"51529","0.095"
"51534","-0.402"
"51539","0.279"
"51545","0.151"
"51550","-0.531"
"51555","0.719"
"51559","-0.288"
"51565","0.432"
"51570","0.4"
"51575","0.217"
"51580","0.209"
"51585","0.258"
"51590","0.078"
"51595","0.099"
"51600","0.888"
"51605","-0.482"
"51610","-0.05"
"51615","0.884"
"51620","-0.17"
"51625","0.237"
"51630","0.434"
"51635","-0.471"
"51639","0.777"
"51644","0.607"
"51649","-0.371"
"51654","0.071"
"51659","0.407"
"51664","-0.081"
"51669","-0.04"
"51674","0.106"
"51679","-1.032"
"51684","0.39"
"51689","-1.049"
"51694","-0.292"
"51699","0.836"
"51704","-0.14"
"51710","-0.167"
"51715","0.573"
"51719","-0.925"
"51724","0.168"
"51729","-0.441"
"51734","-0.302"
"51739","0.231"
"51744","0.054"
"51749","0.331"
"51754","0.908"
"51759","-0.17"
"51765","-0.921"
"51770","-0.071"
"51775","-0.016"
"51780","0.068"
"51785","0.209"
"51790","0.344"
"51795","-0.499"
"51800","0.407"
"51805","-0.14"
"51810","0.044"
"51815","0"
"51820","0"
"51825","0"
"51829","0"
"51835","0"
"51839","0"
"51844","0"
"51849","0.217"
"51854","0"
"51859","0.95"
"51864","-0.281"
"51869","0.48"
"51874","0"
"51879","0"
"51884","0"
"51889","0"
"51894","0"
"51900","0"
"51904","0"
"51909","0"
"51914","0"
"51920","0"
"51925","0"
"51930","0"
"51935","0"
"51940","0"
"51945","0"
"51950","0"
"51955","0"
"51960","-0.133"
"51965","-0.24"
"51970","0.597"
"51975","-0.292"
"51980","-0.264"
"51985","0.542"
"51990","-0.419"
"51995","0.182"
"52000","-0.288"
"52004","-0.319"
"52009","0.32"
"52014","-0.544"
"52019","0.203"
"52024","-0.06"
"52030","-0.278"
"52034","-0.461"
"52039","0.912"
"52044","-0.728"
"52050","-0.054"
"52055","-0.35"
"52060","-0.312"
"52065","-0.112"
"52070","-0.306"
"52074","-0.783"
"52079","-0.012"
"52084","-0.451"
"52089","0"
"52094","0.476"
"52099","-0.126"
"52104","-0.298"
"52110","0.663"
"52115","-0.832"
"52119","0.016"
"52125","-0.044"
"52130","-0.336"
"52135","-0.288"
"52140","0.597"
"52145","-0.797"
"52150","-0.531"
"52155","0.127"
"52160","-0.983"
"52165","0.659"
"52170","-0.333"
"52174","-0.544"
"52179","0.494"
"52184","-0.14"
"52189","-0.78"
"52194","0.607"
"52199","-0.517"
"52204","0.269"
"52209","0.358"
"52214","-0.744"
"52219","0.659"
"52224","0.064"
"52229","-0.704"
"52234","0.456"
"52239","-0.419"
"52244","0.313"
"52249","0.649"
"52254","-0.457"
"52259","0.507"
"52264","0.504"
"52269","-0.679"
"52274","1.071"
"52279","-0.666"
"52284","-0.112"
"52289","0.199"
"52294","-0.109"
"52299","0.207"
"52304","0.251"
"52309","-0.416"
"52314","0.632"
"52319","0.293"
"52324","-0.845"
"52329","0.884"
"52334","-0.123"
"52339","-0.112"
"52344","0.432"
"52349","0.625"
"52354","0.524"
"52359","0.802"
"52364","-0.907"
"52369","0.874"
"52374","-0.15"
"52379","-0.33"
"52384","0.179"
"52389","0.418"
"52394","0.179"
"52399","0.649"
"52404","-0.382"
"52409","0.683"
"52414","0.165"
"52419","-0.308"
"52424","0.535"
"52429","-0.153"
"52434","0.396"
"52439","0.171"
"52444","-0.181"
"52449","0.099"
"52454","0.265"
"52459","-0.596"
"52464","0.594"
"52469","0.044"
"52474","-0.551"
"52480","0.207"
"52484","-0.078"
"52489","-0.068"
"52494","0.84"
"52499","-0.274"
"52505","0.864"
"52510","0.064"
"52515","-1.178"
"52519","0.645"
"52525","-0.33"
"52530","-0.523"
"52535","0.418"
"52540","0.241"
